,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044734333439942658,1001440591442579456,Nonna_Flip,"RT @MelodyMontgom: @UPSHelp Told: they will try to redeliver the package by EOD today. Reality: oh no, they try again tomorrow. Told: drive…",Tue Sep 25 23:44:09 +0000 2018,1,0,,
