,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1045000201348534272,271516607,UPSHelp,@taaalib Is there something that my team may help you with? Please use the link to DM us the tracking number and details to better assist you. ^CK https://t.co/wKJHDXWGRQ,Wed Sep 26 17:20:37 +0000 2018,0,0,,
1,1045006948456960000,215319655,taaalib,"@UPSHelp I already put in a claim, but the package still missing.",Wed Sep 26 17:47:26 +0000 2018,0,0,,
2,1045011974462087168,271516607,UPSHelp,"@taaalib If you would like, we may review this. Send us a DM with this link. ^CK https://t.co/wKJHDXWGRQ",Wed Sep 26 18:07:24 +0000 2018,0,0,,
