,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044692902616727552,336327384,nicolantld,"@ups I will never use your services again, overnight package for Saturday still didn’t get it neither the customer service or the facility can see the delivery preferences I out in my choice app???! WORST CUSTOMER SERVICE AND SERVICE EVER.I’ll stick to Fed Ex, DHL they do deliver",Tue Sep 25 20:59:32 +0000 2018,0,0,629f4a26fed69cd3,
1,1044693024062795777,336327384,nicolantld,"@UPSHelp @ups I will never use your services again, overnight package for Saturday still didn’t get it neither the customer service or the facility can see the delivery preferences I out in my choice app???! WORST CUSTOMER SERVICE AND SERVICE EVER.I’ll stick to Fed Ex",Tue Sep 25 21:00:01 +0000 2018,0,0,629f4a26fed69cd3,
2,1044698055344357377,271516607,UPSHelp,"@nicolantld Nicola, it isn't our intentions to provide you with the worst customer service ever.  I'm more than happy to take a look into this for you. To accurately assess the situation. Please, DM tracking and phone number, with the delivery address. Thanks, ^LG",Tue Sep 25 21:20:00 +0000 2018,0,0,,
