,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044561093681664005,60831795,KrunalLive,@UPS my package has been in the Atlanta factory. No word on delivery. Please update 1ZV5F1010477057331,Tue Sep 25 12:15:46 +0000 2018,0,0,,
1,1044561231896563714,60831795,KrunalLive,@UPSHelp my package has been in the Atlanta hub. No word ok delivery. Is it lost? Please update 1ZV5F1010477057331,Tue Sep 25 12:16:19 +0000 2018,0,0,,
2,1044564037995036672,271516607,UPSHelp,"@KrunalLive The package has been scanned today, 09/25/18 so it isn't lost. The system is showing it will arrive today, 09/25/18. Please keep tracking the shipment online as it hasn't been scanned on the drivers truck yet. ^ML https://t.co/wKJHDXWGRQ",Tue Sep 25 12:27:28 +0000 2018,0,0,,
3,1044564277607174144,60831795,KrunalLive,@UPSHelp Thanks! Said the same thing yesterday (and was supposed to be delivered yesterday) so was getting worried,Tue Sep 25 12:28:25 +0000 2018,0,0,,
