,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044932950004047873,271516607,UPSHelp,@CplTavares I'd like to see what I can find out for you. Please take a moment and DM me your tracking and contact phone number. Please also confirm your full address. ^ML https://t.co/wKJHDXWGRQ,Wed Sep 26 12:53:23 +0000 2018,0,0,,
1,1044934053798047745,1012467882280849408,CplTavares,@UPSHelp @Frank_Prayers,Wed Sep 26 12:57:47 +0000 2018,0,1,,
2,1044934457264926725,1012467882280849408,CplTavares,@UPSHelp I Dm'D you.,Wed Sep 26 12:59:23 +0000 2018,0,0,,
