,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044665519364861952,3384611297,iamroyaltyx0,I really do not like dealing with @UPS it is literally ALWAYS problem after problem 🤦🏻‍♀️ ON GOD next time I want to order something online &amp; it says it ships with UPS I'll pass. This is the last straw!,Tue Sep 25 19:10:43 +0000 2018,0,0,,
1,1044668492220452865,271516607,UPSHelp,@iamroyaltyx0 I am sorry to hear that you feel this way. If you need assistance please DM our team. ^AC,Tue Sep 25 19:22:32 +0000 2018,0,0,,
2,1044668643072770050,3384611297,iamroyaltyx0,@UPSHelp I am DMing you now,Tue Sep 25 19:23:08 +0000 2018,0,0,,
