,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1045065565000413185,280150633,Africann_kingg,@UPSHelp I got overnight shipping on Monday night and it says I won’t get my package until Thursday?!?!,Wed Sep 26 21:40:21 +0000 2018,0,0,,
1,1045067725012443137,271516607,UPSHelp,"@Africann_kingg Let's figure out what is going on. Please take a moment to DM us with the tracking number, address and contact phone number, so we can assist you.  ^WS https://t.co/wKJHDXWGRQ",Wed Sep 26 21:48:56 +0000 2018,0,1,,
2,1045068464208183296,280150633,Africann_kingg,@UPSHelp Just did.,Wed Sep 26 21:51:52 +0000 2018,0,0,,
