,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044320888362070018,17322525,brendamonahan,@UPSHelp I have a package I was not home to refuse. How do I get it returned to the sender?,Mon Sep 24 20:21:16 +0000 2018,0,0,d6539f049c4d05e8,
1,1044336800519639048,271516607,UPSHelp,"@brendamonahan DM our team the tracking number, name, and complete address on the package. Let us review the tracking history with you. Include your phone number and the reason you would like the package returned. ^TT https://t.co/wKJHDXWGRQ",Mon Sep 24 21:24:30 +0000 2018,0,0,,
