,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044359652564176902,271667471,AndrewNathanM,Aaaaaand @UPS fails to deliver yet again. Got off the phone with them and service is still garbage.,Mon Sep 24 22:55:19 +0000 2018,0,0,,
1,1044363831282225153,271516607,UPSHelp,"@AndrewNathanM I'm sorry you feel this way. We'd like to help get this issue looked into and help in any way possible. Please DM us your full name, complete address, phone number and tracking number. ^QH https://t.co/wKJHDXWGRQ",Mon Sep 24 23:11:55 +0000 2018,0,0,,
2,1044373664861433856,271667471,AndrewNathanM,@UPS and @UPSHelp are two things I hate as much as the Kardashians,Mon Sep 24 23:50:59 +0000 2018,0,0,,
3,1044378797578096641,271667471,AndrewNathanM,@UPS @UPSHelp You guys are still the worst delivery service.,Tue Sep 25 00:11:23 +0000 2018,0,0,,
4,1044399758754947072,271667471,AndrewNathanM,@ups @UPSHelp I suggest you have an anger management hotline for the amount of infuriated customers that call you. https://t.co/KPA3g93MBh,Tue Sep 25 01:34:41 +0000 2018,0,0,,
