,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043522246348656640,4808620099,MamaJulieBF,.@FedEx &amp; @FedExHelp - Quit Supporting the NRA!  #care2 https://t.co/LbNFQVOtku,Sat Sep 22 15:27:45 +0000 2018,0,0,,
