,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043765333385867264,4054630333,frier32,.@FedEx &amp; @FedExHelp - Quit Supporting the NRA!  #care2 https://t.co/D3S3L5rvAH,Sun Sep 23 07:33:42 +0000 2018,0,0,,
