,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044345027797774336,191728110,Twixted1,@FedExHelp Afternoon.  Is delivery speed intentionally held up?  Extremely frustrating. https://t.co/lr1umEcR5S,Mon Sep 24 21:57:12 +0000 2018,0,0,,
1,1044346102458318848,952293073,FedExHelp,"@Twixted1 Hi, this is Fatimah.  I will be happy to check on your delivery.  Please DM your name, address, city, state, zip code, tracking number, phone number, and email address. https://t.co/7vnSkvqx3r",Mon Sep 24 22:01:28 +0000 2018,0,0,,
2,1044355012996956160,191728110,Twixted1,@FedExHelp A+ for quick response.  Unfortunately they seemed to confirm that they intentionally let packages sit.  Pay for 3 day and we get it there early?  We let it sit vs exceed expectations.,Mon Sep 24 22:36:52 +0000 2018,0,0,,
