,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043459677588271104,401096320,blktoast,BumbleBrie needs your help: .@FedEx &amp; @FedExHelp - Quit Supporting the NRA! https://t.co/RzjGbjq1eJ,Sat Sep 22 11:19:08 +0000 2018,0,0,,
