,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043158532269518848,952293073,FedExHelp,"@skitheastcoast Hi, this is Gaylen. Yes, you can track your package at https://t.co/Dv42ENhWzE and find the details under ""Shipment Facts"".",Fri Sep 21 15:22:29 +0000 2018,0,0,,
1,1044633534701457409,928666383210242049,skitheastcoast,"@FedExHelp hello, i have a package that will be showing up tommorow (originally was supposed to show up today) is there any way you guys could pull off some fedex magic and get it to me tonight?
Any help would be greatly appreciated!",Tue Sep 25 17:03:37 +0000 2018,0,0,,
2,1044634637421748224,952293073,FedExHelp,"@skitheastcoast Hi Andrew, this is Chalisse. I would like to check into this for you.  Please DM the delivery address, tracking number and phone number. Thank you",Tue Sep 25 17:08:00 +0000 2018,0,0,,
