,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044086847847190529,1715096239,bmac74207,@FedExHelp  hi I was charged but got no confirmation email. I've dm'd already. Please help https://t.co/PLXX0lGZxl,Mon Sep 24 04:51:17 +0000 2018,0,0,,
