,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043838067835117568,824002272468369409,agilexing30,.@FedEx &amp; @FedExHelp - Quit Supporting the NRA!  #care2 https://t.co/X6eb0zaiJV,Sun Sep 23 12:22:43 +0000 2018,0,0,,
