,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044948801662963714,498368311,EmilyPrutzman,@FedEx @FedExHelp I have had a package sit at the same location for 3 days without any movement. Some additional info would be great. Thanks!,Wed Sep 26 13:56:23 +0000 2018,0,0,,
1,1044954866622386176,952293073,FedExHelp,"@EmilyPrutzman Hello, this is LaShelia.  I would like to check into your shipment.  Please DM your name, address, city, state, zip code, tracking number, phone number, and email address. https://t.co/7vnSkvqx3r",Wed Sep 26 14:20:29 +0000 2018,0,0,,
