,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043947567212580865,200332640,michellawempen,@FedExHelp What do I do next when Fedex Delivery Manager says I live in a commercial or biz address &amp; is not but apartment building?,Sun Sep 23 19:37:50 +0000 2018,0,0,,
