,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043503551169933313,2269751259,fcbsdukes,@FedExHelp do you except people to be home all day &amp; then you don’t try in the evening or come on a Saturday to redeliver Then instead of leaving the package at the store in my town it’s 40 miles away I was dealing with a heath emergency for my mom,Sat Sep 22 14:13:28 +0000 2018,0,0,,
1,1043504112774598661,2269751259,fcbsdukes,@FedEx I’m wondering why you didn’t leave my package at the store in my town which is maybe 2 miles away It’s supposedly in one 40 miles away Don’t you consider maybe people have emergency situations as I did with my mom delivery Saturday please,Sat Sep 22 14:15:42 +0000 2018,0,0,,
2,1043504990428516352,952293073,FedExHelp,"@fcbsdukes Hi, this is Pam. I would be happy to check on your shipment. Please direct message your delivery address, tracking number, phone number, and email address.",Sat Sep 22 14:19:11 +0000 2018,0,0,,
