,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043679805789622272,381847366,BombShell51,.@FedEx &amp; @FedExHelp - Quit Supporting the NRA!  #care2 https://t.co/uktgjnwhvi,Sun Sep 23 01:53:50 +0000 2018,0,0,,
