,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044593876030423040,1447863684,12thBattalion,"@FedExCanadaHelp has no problem reaching out to people who have crappy experiences with @FedExHelp, but in order to speak to @fedexhelp they expect you to follow them &amp; do everything, they wont simply tweet inquiring about the problem. Typical American garbage company. #TooBig4U",Tue Sep 25 14:26:02 +0000 2018,0,0,,
