,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044703944583262209,829576036622835712,alisajoy331,.@FedEx &amp; @FedExHelp - Quit Supporting the NRA!  #care2 https://t.co/J3MYhh3iY2,Tue Sep 25 21:43:24 +0000 2018,0,0,,
