,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043959643909902336,418397181,atMattb,"Amazon was able to deliver my gag gift burrito pouch on a Sunday, yet @FedExHelp lost my priceless priority 2-day envelope. https://t.co/WmRt98IEF6",Sun Sep 23 20:25:49 +0000 2018,0,7,,
1,1043962297197244417,952293073,FedExHelp,"@atMattb Hello Matt this is Timothy, I apologize for the inconvenience and frustration this has caused you. Please DM me the tracking number, address and phone number and I'll be happy to look into this for you. Timothy",Sun Sep 23 20:36:22 +0000 2018,0,0,,
2,1043971353194496000,418397181,atMattb,@FedExHelp Sent you a DM ~30 minutes ago.,Sun Sep 23 21:12:21 +0000 2018,0,0,,
