,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043685459904348165,255714585,_KingOfTheHill1,@FedExHelp Tall can’t help me now it’s to late,Sun Sep 23 02:16:19 +0000 2018,0,0,,
