,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044467471435091968,1187427312,TannerJay84,"I can’t believe the customer service at FedEx. I ordered the new iPhone, and it was never delivered even though the tracking info says delivered &amp; that it was signed for. No one was home and my building is gated. The FedEx rep said the neighbors prolly took it 😡 @FedExHelp",Tue Sep 25 06:03:45 +0000 2018,0,0,,
1,1044473303967178752,952293073,FedExHelp,"@TannerJay84 @TannerJay84 Hello, this is Christopher. I apologize for the inconvenience. I would be happy to take a look. Please DM/PM your delivery address, tracking &amp; phone number.",Tue Sep 25 06:26:55 +0000 2018,0,0,,
