,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1044322076293615616,775342612261720065,Crotin,"@FedExHelp hello, I was expecting a package today but received a “not at residence” tag on the gate. FedEx has my gate code. Can the delivery person be notified this on the next attempt?",Mon Sep 24 20:26:00 +0000 2018,0,0,,
1,1044323228662018049,952293073,FedExHelp,"@Crotin Hi, this is Fatimah  Thanks for reaching out.  I can look into that for you.  Please DM your name, address, city, state, zip code, tracking number, phone number, and email address. https://t.co/7vnSkvqx3r",Mon Sep 24 20:30:34 +0000 2018,0,0,,
