,tweet_id,user_id,user_name,text,time,retweets,favorited,place,geo
0,1043465673953996800,855705662,Alydaemi,"@FedExHelp hello, is not attempting to even gain access to an apartment building via the intercom and slapping a door tag at the entrance supposed to constitute a delivery attempt?  Is returning a package recipient unknown the appropriate response to a signed slip? 😒",Sat Sep 22 11:42:57 +0000 2018,0,0,,
1,1043470340142379008,952293073,FedExHelp,"@Alydaemi Hi, this is Pam. I would be happy to check on your shipment. Please direct message your  name, delivery address, tracking number, phone number, and email address.",Sat Sep 22 12:01:30 +0000 2018,0,0,,
